tax_id,Kingdom,Phylum,Class,Order,Family,Genus,Species,16S_rRNA_Count,metadata_NSTI,gc,EC.1.4.99.5,EC.4.1.1.5,EC.1.1.1.76,EC.3.2.1.6,EC.3.2.1.14,EC.2.6.1.86,EC.4.1.1.74,EC.3.5.99.7,EC.5.4.4.2,EC.4.2.99.21,EC.3.3.2.1,EC.1.3.1.28,EC.3.2.1.21,EC.3.2.1.20,EC.3.2.1.91,EC.1.10.3.2,EC.1.11.1.7,EC.3.2.1.52,EC.3.5.1.4,EC.3.5.1.5,EC.3.4.11.1,EC.1.3.3.11,EC.3.1.3.1,EC.3.1.3.2,EC.3.1.3.8,EC.3.1.3.26,EC.3.1.6.1,EC.1.18.6.1,EC.1.14.18.3,EC.1.14.99.39,EC.1.7.2.6,EC.1.7.1.15,EC.1.7.2.2,EC.1.7.1.4,EC.1.7.7.1,EC.1.7.2.1,EC.1.7.2.5,EC.1.7.2.4
101489,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Promicromonosporaceae,Xylanimicrobium,Xylanimicrobium pachnodae,1,0.004593,0.584867076,0,0,0,0,1,0,0,0,1,0,0,0,6,2,0,0,0,4,1,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
1015,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Bergeyella,Bergeyella zoohelcum,2,0.014052,0.503785272,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101534,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Candidatus Blochmannia,Candidatus Blochmannia pennsylvanicus,,,0.486967578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101564,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomodales,Pseudomodaceae,Pseudomos,Pseudomos alcaliphila,1,0.0043005,0.538153307,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,3,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
101571,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia ubonensis,3.909090909,0.008285818,0.552476955,0,0,0.090909091,0,0.818181818,0,0,1,0.818181818,0.818181818,0,0,1,0.090909091,0,0,0,2.818181818,3.818181818,3,1,0.181818182,1.818181818,0,0,0,0.090909091,0.272727273,0,0,0,2.818181818,0,0,0,0.818181818,0.818181818,0
101689,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Intrasporangiaceae,Phycicoccus,Phycicoccus elongatus,1,0.016237,0.57033957,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1016987,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomodales,Sphingomodaceae,Novosphingobium,Novosphingobium sp. THN1,1,0.0040215,0.550622216,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,1,2,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
1016997,Bacteria,Firmicutes,Bacilli,Bacillales,Thermoactinomycetaceae,Polycladomyces,Polycladomyces subterraneus,1,0.08604,0.603940217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1017,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga gingivalis,1,0.0095155,0.508880479,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1017018,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Myroides,Myroides atoliensis,1,0.206912,0.491452991,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017095,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,Mucilaginibacter soli,1,0.061469,0.518232819,0,0,0,0,0,0,0,1,0,0,0,0,7,4,0,0,0,6,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
1017177,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Glucocetobacter,Glucocetobacter tumulicola,2,0.017878,0.565278758,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017181,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Glucocetobacter,Glucocetobacter asukensis,2,0.016809,0.564573042,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017184,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Chelatococcaceae,Camelimos,Camelimos abortus,1,0.083758,0.577348066,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017270,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Fictibacillus,Fictibacillus enclensis,1,0.040664,0.553911205,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017273,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Domibacillus,Domibacillus enclensis,1,0.046047,0.5634278,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1017351,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halobaculum,Halobaculum magnesiiphilum,1,0.4237985,0.586616848,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,2,1,1,0
1017354,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,Rubrobacter bracarensis,1,0.0751215,0.576123304,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,1,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1018,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga ochracea,4,0.004012333,0.507708236,0,0,0,0,0,0,0,1,1,0,0,0,3,2,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1019,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga sputige,1,0.0058564,0.505242455,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
102,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,Polaribacter glomeratus,3,0.019599,0.498938429,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
102109,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrioles,Desulfovibrioceae,Desulfovibrio,Desulfovibrio inopitus,1,0.176238,0.559299191,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,0,0,0,0,1,0,0,0,1,0
102116,Bacteria,Cyanobacteria,,Pleurocapsales,Dermocarpellaceae,Stanieria,Stanieria cyanosphaera,2,0.001569667,0.5528406,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
102117,Bacteria,Cyanobacteria,,Oscillatoriales,Oscillatoriaceae,Oscillatoria,Oscillatoria sancta,1,0.029645,0.552088632,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
102134,Bacteria,Firmicutes,Clostridia,Eubacteriales,Desulfallaceae,Desulfoscipio,Desulfoscipio gibsoniae,5,0.0401348,0.549056735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
102148,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Solobacterium,Solobacterium moorei,1,0.01452,0.515833758,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102170,Bacteria,Firmicutes,Clostridia,Eubacteriales,Desulfallaceae,Desulfallas,Desulfallas sapomandens,5,0.033952,0.560734463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1022,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Beggiatoa,Beggiatoa alba,1,0.01601,0.518443997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,2,3,0,0,0,2,0,0,0,0,1,0
102226,Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis albidoflavus,1,0.0179765,0.587401384,0,0,0,0,4,0,0,1,2,0,1,0,5,1,0,0,0,6,10,3,2,1,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
102227,Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,Pseudonocardia kongjuensis,4,0.009296,0.591269841,0,0,3,0,0,0,1,0,2,0,1,1,1,1,0,0,0,2,4,3,1,2,3,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
102235,Bacteria,Cyanobacteria,,Chroococcales,Geminocystaceae,Cyanobacterium,Cyanobacterium stanieri,3,0.006299,0.531165312,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1025,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae,Flammeovirga,Flammeovirga areria,1,0.0278535,0.520828521,0,0,0,0,0,0,0,1,1,0,0,0,10,3,0,0,0,2,0,0,1,0,1,0,1,0,10,0,0,0,0,2,1,0,0,0,0,0
1026,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Reichenbachiellaceae,Marinoscillum,Marinoscillum furvescens,1,0.011265,0.532210203,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
102684,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus infantarius,1,0.0168968,0.520837434,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Microscillaceae,Microscilla,Microscilla mari,4,0.008757,0.513886779,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1027249,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Gracilibacillus,Gracilibacillus kekensis,1,0.034326,0.546808511,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1027273,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Endozoicomodaceae,Endozoicomos,Endozoicomos montiporae,5,0.006001,0.551912568,0,1,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1027633,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Enteractinococcus,Enteractinococcus coprophilus,1,0.049703,0.569381107,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,2,3,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1028,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Marivirgaceae,Marivirga,Marivirga sericea,2,0.009885,0.516260163,0,0,0,0,0,0,0,1,1,0,0,0,3,2,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1028214,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Spirosomaceae,Lacihabitans,Lacihabitans lacue,2,0.048999,0.50890411,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1028416,Bacteria,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Psychrobacter,Psychrobacter sp. DAB_AL43B,4,0.012353,0.519218652,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102862,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Proteus penneri,3,0.004804,0.531453362,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1028743,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Arenibacter,Arenibacter hampyeongensis,3,0.025622,0.542407661,0,1,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,3,1,0,1,0,2,0,0,0,3,0,0,0,0,2,0,0,0,1,1,1
1028745,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Aestuariibaculum,Aestuariibaculum suncheonense,1,0.031135,0.504048583,0,0,0,0,0,0,0,1,1,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1028746,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gramella,Gramella aestuarii,3,0.020365,0.511394102,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028749,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrioles,Microbulbiferaceae,Microbulbifer,Microbulbifer gwangyangensis,1,0.018931,0.540414162,0,0,0,0,2,0,0,1,0,0,0,0,2,1,0,0,0,2,0,0,1,1,3,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0
1028750,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrioles,Vibrioceae,Photobacterium,Photobacterium aestuarii,3,0.041269,0.540156361,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0
1028752,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromodales,Shewanellaceae,Shewanella,Shewanella aestuarii,2,0.020874,0.535453943,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,2,1,0,2,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
102884,Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,Pseudonocardia tetrahydrofuranoxydans,2,0.020804,0.595138889,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,6,3,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
102886,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus didelphis,2,0.0088485,0.524691415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028989,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomodales,Pseudomodaceae,Pseudomos,Pseudomos sp. StFLB209,,,0.537839586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Spirosomaceae,Flectobacillus,Flectobacillus major,1,0.011883,0.504807692,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1030157,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomodales,Sphingomodaceae,Sphingomos,Sphingomos sp. KC8,,,0.542474916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Thiothrix,Thiothrix nivea,1,0.0045365,0.551069704,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1031224,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Chitinophaga,Chitinophaga oryziterrae,1,0.025321,0.501006036,0,1,0,0,1,0,0,1,0,0,0,0,4,5,0,0,0,4,0,3,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1
1031273,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gaetbulibacter,Gaetbulibacter lutimaris,2,0.104175,0.497916667,0,0,0,0,0,0,0,1,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1031537,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,Blastopirellula,Blastopirellula cremea,1,0.355405,0.54965035,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0
1031538,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Neptunomos,Neptunomos concharum,1,0.041084,0.536025714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1
1031539,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus marinisediminis,1,0.051769,0.552631579,0,1,0,0,7,0,0,0,1,0,1,1,2,1,0,0,0,3,2,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
1031540,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,Rhodopirellula,Rhodopirellula rosea,1,0.020139,0.546264565,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,6,0,0,0,10,0,0,0,0,2,0,0,1,0,0,0
1031541,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Tropicimos,Tropicimos sediminicola,2,0.011091,0.552517986,0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,3,2,0,1,0,0,0,2,3,0,0,0,2,0,0,0,0,0,1
1031542,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter volucris,3,0.01672,0.498911863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1031594,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamodaceae,Extensimos,Extensimos vulgaris,1,0.019484,0.564649243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1032072,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Arcobacteraceae,Malaciobacter,Malaciobacter molluscorum,4,0.0618825,0.47887261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
103232,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces ipomoeae,4,0.023602,0.593481704,0,0,0,0,3,2,0,2,0,0,0,1,8,4,1,0,0,5,5,5,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1032476,Bacteria,Actinobacteria,Actinomycetia,Streptosporangiales,Streptosporangiaceae,Nonomuraea,Nonomuraea soli,1,0.055185,0.598026316,0,0,0,0,2,0,0,1,1,0,1,0,10,5,1,0,0,6,5,5,2,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
1032623,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Otariodibacter,Otariodibacter oris,1,0.129507,0.516312057,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1032851,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium nuruki,4,0.028282333,0.570190908,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,2,3,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1033734,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus timonensis,1,0.006554,0.548672566,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033736,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Brevibacteriaceae,Brevibacterium,Brevibacterium senegalense,1,0.002185,0.572769953,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033739,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Kurthia,Kurthia massiliensis,1,0.009262,0.531654187,0,0,0,0,0,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033740,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Kurthia,Kurthia senegalensis,1,0.012456,0.531525424,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033741,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Methylobacteriaceae,Microvirga,Microvirga massiliensis,1,0.002434,0.578305085,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033846,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomodales,Marinobacteraceae,Marinobacter,Marinobacter adhaerens,3,0.00881,0.554358531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1
1033854,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Thioalkalivibrio,Thioalkalivibrio sulfidiphilus,1,0.0111445,0.56512864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033922,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus sp. WB1,2,0.003193,0.592010478,0,0,1,0,0,0,0,0,2,0,1,1,2,2,0,0,0,1,2,0,1,1,2,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0
1034,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bradyrhizobiaceae,Afipia,Afipia clevelandensis,1,0.006042,0.547887324,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,3,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1034015,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Nitrososphaera,Nitrososphaera viennensis,1,0.215471,0.576087097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0
1034346,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Dielma,Dielma fastidiosa,1,0.011773,0.521681121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
103441,Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,Pseudonocardia spinosispora,1,0.020825,0.583994709,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,7,3,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1034471,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus,Xenorhabdus ishibashii,1,0.01709,0.551351351,0,0,1,0,0,1,0,0,1,0,2,2,0,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034798,Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Actinorectispora,Actinorectispora indica,1,0.047767,0.593771626,0,0,1,0,4,0,0,1,1,1,0,1,10,3,1,0,0,6,4,3,2,0,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
1034943,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella massiliensis,1,0.00722,0.536375661,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1034944,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella tunisiensis,1,0.005495,0.542800265,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1035,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bradyrhizobiaceae,Afipia,Afipia felis,1,0.0073605,0.551406454,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0
1035043,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Tenuibacillus,Tenuibacillus halotolerans,1,0.042189,0.556205328,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035067,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Aminobacter,Aminobacter anthyllidis,1,0.008209,0.559450172,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,5,2,0,0,0,0,0,3,0,0,0,0,2,0,0,0,1,1,0
1035120,Bacteria,Proteobacteria,Deltaproteobacteria,,,Deferrisoma,Deferrisoma camini,1,0.004288,0.603195739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
